Age,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003
16,2.0,9.0,9.0,10.0,23.0,36.0,52.0,50.0,65.0,95.0,108.0,139.0,145.0,151.0,181.0,208.0,276.0,261.0,352.0,391.0,406.0,433.0,464.0,521.0,506.0,556.0,639.0,679.0,496.0,427.0,492.0,608.0,619.0,1180.0,1363.0,1349.0,1536.0,1691.0,1909.0,2020.0,2223.0,2368.0,2621.0,2775.0,2874.0,2979.0,3032.0,3213.0,3347.0,3752.0,4038.0,4557.0,4985.0,5590.0,6279.0,8041.0,9645.0,10361.0,11464.0,16089.0,18958.0,19647.0,20854.0,20605.0,20461.0,21057.0,20752.0,21476.0,21546.0,21721.0,22620.0,22815.0,24537.0,24793.0,25931.0,25747.0,27495.0,28526.0,29070.0,29029.0,29224.0,29124.0,30400.0,31614.0,33757.0,34578.0,34201.0,32283.0,31205.0,31425.0,32814.0,32820.0,33187.0,34898.0,34535.0,34853.0,33439.0,33780.0,34351.0,34128.0,33205.0,32322.0,29441.0,27349.0,24215.0,21107.0,17418.0,14103.0,11386.0,8847.0,6001.0,3366.0,1439.0,460.0,275.0,71.0,1.0
17,2.0,9.0,9.0,10.0,23.0,36.0,52.0,50.0,65.0,95.0,108.0,139.0,145.0,151.0,181.0,208.0,276.0,261.0,352.0,390.0,406.0,433.0,464.0,521.0,505.0,556.0,636.0,679.0,495.0,426.0,492.0,607.0,619.0,1180.0,1363.0,1349.0,1536.0,1691.0,1909.0,2020.0,2222.0,2368.0,2621.0,2775.0,2874.0,2979.0,3032.0,3213.0,3347.0,3752.0,4038.0,4557.0,4985.0,5590.0,6279.0,8040.0,9645.0,10361.0,11464.0,16089.0,18958.0,19647.0,20854.0,20605.0,20461.0,21057.0,20752.0,21476.0,21546.0,21720.0,22620.0,22815.0,24537.0,24793.0,25931.0,25747.0,27495.0,28526.0,29070.0,29029.0,29224.0,29124.0,30398.0,31614.0,33757.0,34578.0,34201.0,32283.0,31205.0,31425.0,32814.0,32819.0,33186.0,34898.0,34535.0,34853.0,33437.0,33780.0,34351.0,34128.0,33205.0,32321.0,29440.0,27349.0,24214.0,21105.0,17392.0,14093.0,11379.0,8840.0,5979.0,3348.0,1419.0,450.0,270.0,71.0,1.0
18,2.0,9.0,9.0,10.0,23.0,36.0,52.0,50.0,65.0,95.0,108.0,139.0,145.0,151.0,181.0,208.0,276.0,261.0,352.0,390.0,406.0,433.0,463.0,521.0,504.0,556.0,636.0,677.0,495.0,426.0,492.0,606.0,619.0,1179.0,1362.0,1349.0,1536.0,1691.0,1909.0,2020.0,2222.0,2368.0,2621.0,2775.0,2874.0,2979.0,3032.0,3213.0,3347.0,3752.0,4037.0,4557.0,4985.0,5589.0,6279.0,8040.0,9645.0,10361.0,11464.0,16089.0,18957.0,19647.0,20854.0,20605.0,20461.0,21056.0,20752.0,21475.0,21546.0,21719.0,22619.0,22812.0,24537.0,24792.0,25927.0,25743.0,27495.0,28525.0,29067.0,29028.0,29222.0,29122.0,30397.0,31613.0,33757.0,34577.0,34199.0,32283.0,31205.0,31422.0,32813.0,32818.0,33184.0,34895.0,34531.0,34848.0,33433.0,33775.0,34344.0,34125.0,33202.0,32318.0,29403.0,27325.0,24108.0,20944.0,17303.0,13992.0,11288.0,8660.0,5866.0,3162.0,1118.0,430.0,257.0,61.0,-2.0
19,2.0,9.0,9.0,10.0,23.0,36.0,52.0,50.0,65.0,95.0,108.0,139.0,145.0,151.0,181.0,208.0,275.0,261.0,352.0,390.0,406.0,433.0,463.0,521.0,504.0,555.0,634.0,677.0,494.0,425.0,491.0,606.0,618.0,1179.0,1362.0,1349.0,1535.0,1691.0,1909.0,2020.0,2221.0,2368.0,2621.0,2775.0,2873.0,2978.0,3031.0,3213.0,3347.0,3752.0,4037.0,4556.0,4984.0,5589.0,6279.0,8040.0,9645.0,10361.0,11464.0,16088.0,18957.0,19647.0,20852.0,20603.0,20457.0,21054.0,20752.0,21473.0,21544.0,21717.0,22615.0,22809.0,24530.0,24778.0,25916.0,25737.0,27488.0,28516.0,29057.0,29014.0,29209.0,29112.0,30389.0,31605.0,33751.0,34570.0,34196.0,32280.0,31199.0,31416.0,32807.0,32811.0,33172.0,34879.0,34510.0,34827.0,33410.0,33748.0,34310.0,34093.0,33180.0,32174.0,29302.0,26916.0,23613.0,20525.0,16829.0,13535.0,10823.0,8128.0,4933.0,1562.0,497.0,249.0,76.0,-4.0,
20,2.0,9.0,9.0,10.0,23.0,36.0,52.0,50.0,65.0,95.0,108.0,139.0,145.0,151.0,181.0,208.0,275.0,261.0,352.0,390.0,405.0,433.0,463.0,520.0,504.0,555.0,632.0,674.0,492.0,425.0,489.0,605.0,617.0,1177.0,1361.0,1348.0,1534.0,1690.0,1907.0,2020.0,2221.0,2367.0,2620.0,2774.0,2872.0,2975.0,3031.0,3212.0,3347.0,3749.0,4036.0,4555.0,4984.0,5589.0,6278.0,8038.0,9643.0,10361.0,11464.0,16086.0,18954.0,19642.0,20849.0,20601.0,20456.0,21051.0,20747.0,21469.0,21540.0,21709.0,22610.0,22789.0,24503.0,24747.0,25900.0,25720.0,27467.0,28487.0,29033.0,28991.0,29188.0,29087.0,30367.0,31585.0,33733.0,34562.0,34187.0,32269.0,31190.0,31400.0,32788.0,32784.0,33139.0,34855.0,34474.0,34786.0,33360.0,33684.0,34274.0,34048.0,33004.0,32031.0,28673.0,26133.0,22916.0,19750.0,16118.0,12733.0,10008.0,6616.0,2403.0,577.0,320.0,98.0,-6.0,,
21,2.0,9.0,9.0,10.0,23.0,36.0,52.0,50.0,65.0,95.0,108.0,139.0,145.0,151.0,181.0,208.0,275.0,261.0,352.0,389.0,405.0,433.0,462.0,520.0,503.0,555.0,630.0,671.0,492.0,425.0,488.0,604.0,617.0,1175.0,1360.0,1346.0,1534.0,1688.0,1903.0,2017.0,2217.0,2360.0,2614.0,2773.0,2868.0,2970.0,3027.0,3212.0,3343.0,3747.0,4034.0,4552.0,4984.0,5588.0,6276.0,8034.0,9640.0,10358.0,11457.0,16081.0,18948.0,19633.0,20842.0,20591.0,20448.0,21042.0,20738.0,21459.0,21519.0,21691.0,22570.0,22754.0,24464.0,24698.0,25849.0,25667.0,27414.0,28432.0,28974.0,28944.0,29143.0,29040.0,30330.0,31546.0,33703.0,34535.0,34163.0,32244.0,31167.0,31365.0,32752.0,32750.0,33073.0,34800.0,34420.0,34710.0,33263.0,33579.0,34167.0,33796.0,32845.0,31092.0,27368.0,24946.0,21648.0,18564.0,14946.0,11432.0,7902.0,3229.0,1075.0,404.0,149.0,-17.0,,,
22,2.0,9.0,9.0,10.0,23.0,36.0,52.0,50.0,65.0,95.0,108.0,139.0,145.0,150.0,181.0,207.0,275.0,261.0,352.0,389.0,404.0,433.0,460.0,520.0,502.0,554.0,628.0,667.0,490.0,424.0,486.0,604.0,616.0,1173.0,1357.0,1346.0,1531.0,1680.0,1897.0,2010.0,2209.0,2353.0,2604.0,2763.0,2860.0,2963.0,3026.0,3205.0,3337.0,3743.0,4033.0,4550.0,4978.0,5584.0,6266.0,8026.0,9631.0,10344.0,11449.0,16069.0,18933.0,19606.0,20830.0,20571.0,20427.0,21018.0,20714.0,21425.0,21483.0,21643.0,22489.0,22657.0,24390.0,24625.0,25772.0,25570.0,27300.0,28338.0,28891.0,28851.0,29044.0,28967.0,30267.0,31496.0,33643.0,34477.0,34098.0,32181.0,31119.0,31292.0,32685.0,32671.0,32976.0,34696.0,34299.0,34539.0,33102.0,33426.0,33839.0,33535.0,31418.0,29101.0,25710.0,23223.0,19811.0,16717.0,13000.0,8801.0,3831.0,1549.0,862.0,172.0,-46.0,,,,
23,2.0,9.0,9.0,10.0,22.0,36.0,52.0,50.0,65.0,95.0,108.0,139.0,145.0,150.0,181.0,206.0,275.0,261.0,352.0,388.0,404.0,433.0,457.0,516.0,500.0,552.0,626.0,661.0,490.0,424.0,486.0,602.0,614.0,1171.0,1356.0,1341.0,1522.0,1675.0,1889.0,1997.0,2201.0,2344.0,2590.0,2752.0,2848.0,2956.0,3022.0,3201.0,3331.0,3738.0,4029.0,4543.0,4974.0,5580.0,6256.0,8011.0,9619.0,10330.0,11432.0,16036.0,18904.0,19573.0,20799.0,20530.0,20380.0,20981.0,20655.0,21363.0,21339.0,21466.0,22273.0,22447.0,24164.0,24427.0,25505.0,25264.0,27011.0,28072.0,28619.0,28620.0,28845.0,28801.0,30096.0,31364.0,33530.0,34336.0,33955.0,32071.0,30989.0,31144.0,32530.0,32491.0,32784.0,34455.0,33979.0,34247.0,32823.0,32901.0,33470.0,31492.0,28629.0,26679.0,23355.0,20699.0,17191.0,13945.0,9506.0,4227.0,1880.0,1098.0,335.0,-188.0,,,,,
24,2.0,9.0,9.0,10.0,22.0,36.0,52.0,50.0,64.0,95.0,108.0,139.0,144.0,149.0,181.0,205.0,273.0,260.0,352.0,385.0,402.0,433.0,452.0,514.0,500.0,551.0,621.0,657.0,489.0,423.0,481.0,599.0,612.0,1165.0,1353.0,1327.0,1513.0,1663.0,1873.0,1984.0,2186.0,2322.0,2574.0,2742.0,2838.0,2943.0,3007.0,3186.0,3327.0,3729.0,4019.0,4535.0,4963.0,5566.0,6239.0,7996.0,9605.0,10306.0,11410.0,16000.0,18865.0,19521.0,20735.0,20467.0,20302.0,20896.0,20571.0,21111.0,21116.0,21231.0,22043.0,22252.0,23949.0,24179.0,25266.0,25010.0,26795.0,27791.0,28324.0,28400.0,28598.0,28622.0,29898.0,31162.0,33327.0,34124.0,33752.0,31832.0,30800.0,30888.0,32297.0,32209.0,32511.0,33952.0,33590.0,33829.0,32238.0,32409.0,30907.0,27897.0,25495.0,23354.0,20136.0,17084.0,13469.0,9480.0,4136.0,1714.0,1218.0,416.0,-177.0,,,,,,
25,2.0,9.0,9.0,10.0,22.0,36.0,52.0,50.0,64.0,95.0,108.0,138.0,144.0,148.0,181.0,205.0,272.0,259.0,348.0,384.0,400.0,433.0,447.0,513.0,495.0,546.0,619.0,654.0,488.0,421.0,480.0,596.0,609.0,1155.0,1335.0,1314.0,1498.0,1635.0,1857.0,1968.0,2170.0,2296.0,2562.0,2727.0,2826.0,2927.0,2989.0,3176.0,3317.0,3721.0,4008.0,4517.0,4951.0,5542.0,6220.0,7971.0,9561.0,10268.0,11367.0,15933.0,18795.0,19413.0,20637.0,20385.0,20192.0,20761.0,20250.0,20821.0,20810.0,20955.0,21785.0,21987.0,23650.0,23861.0,24972.0,24714.0,26463.0,27434.0,27992.0,28126.0,28377.0,28365.0,29652.0,30878.0,33010.0,33797.0,33434.0,31541.0,30481.0,30568.0,31905.0,31764.0,31974.0,33368.0,32991.0,33085.0,31582.0,29601.0,26890.0,24330.0,21783.0,19405.0,16006.0,12778.0,8611.0,3846.0,1446.0,1010.0,455.0,-215.0,,,,,,,
26,2.0,9.0,9.0,10.0,22.0,36.0,52.0,50.0,64.0,95.0,108.0,137.0,143.0,147.0,181.0,205.0,271.0,259.0,346.0,382.0,397.0,432.0,440.0,512.0,490.0,544.0,615.0,654.0,482.0,417.0,477.0,592.0,605.0,1138.0,1315.0,1291.0,1474.0,1612.0,1836.0,1946.0,2138.0,2268.0,2542.0,2704.0,2812.0,2915.0,2982.0,3160.0,3298.0,3704.0,3989.0,4493.0,4917.0,5521.0,6190.0,7925.0,9516.0,10196.0,11308.0,15846.0,18656.0,19295.0,20508.0,20199.0,19990.0,20364.0,19861.0,20448.0,20506.0,20682.0,21500.0,21657.0,23282.0,23493.0,24647.0,24338.0,26035.0,27079.0,27647.0,27843.0,28071.0,28072.0,29315.0,30511.0,32586.0,33307.0,32997.0,31154.0,30066.0,30110.0,31394.0,31092.0,31343.0,32628.0,32141.0,32206.0,28512.0,25391.0,23162.0,20592.0,17863.0,15116.0,11557.0,7960.0,3380.0,1326.0,818.0,358.0,-102.0,,,,,,,,
27,2.0,9.0,9.0,10.0,22.0,36.0,52.0,50.0,64.0,95.0,108.0,137.0,142.0,146.0,181.0,205.0,271.0,259.0,346.0,380.0,397.0,430.0,439.0,508.0,484.0,544.0,612.0,652.0,480.0,411.0,475.0,587.0,600.0,1118.0,1299.0,1266.0,1456.0,1592.0,1812.0,1914.0,2109.0,2248.0,2519.0,2680.0,2785.0,2890.0,2970.0,3137.0,3278.0,3666.0,3952.0,4461.0,4894.0,5488.0,6150.0,7850.0,9447.0,10121.0,11202.0,15687.0,18469.0,19119.0,20301.0,19959.0,19542.0,19888.0,19453.0,20070.0,20168.0,20371.0,21098.0,21283.0,22841.0,23088.0,24164.0,23893.0,25608.0,26719.0,27308.0,27491.0,27719.0,27725.0,28875.0,30049.0,32080.0,32800.0,32483.0,30672.0,29624.0,29595.0,30583.0,30389.0,30558.0,31760.0,31219.0,28839.0,24331.0,21722.0,19547.0,16910.0,13989.0,10926.0,7056.0,3192.0,1141.0,748.0,315.0,-67.0,,,,,,,,,
28,2.0,9.0,9.0,10.0,22.0,36.0,52.0,49.0,63.0,95.0,108.0,137.0,142.0,146.0,180.0,202.0,271.0,258.0,344.0,376.0,392.0,429.0,437.0,502.0,482.0,544.0,605.0,636.0,470.0,407.0,469.0,577.0,592.0,1100.0,1241.0,1238.0,1429.0,1561.0,1783.0,1882.0,2077.0,2218.0,2484.0,2652.0,2769.0,2863.0,2950.0,3109.0,3251.0,3615.0,3907.0,4434.0,4861.0,5453.0,6088.0,7772.0,9352.0,10010.0,11071.0,15514.0,18314.0,18869.0,20007.0,19468.0,19002.0,19446.0,19126.0,19721.0,19790.0,19971.0,20654.0,20918.0,22422.0,22606.0,23657.0,23486.0,25209.0,26327.0,26913.0,27089.0,27325.0,27284.0,28416.0,29512.0,31471.0,32210.0,31910.0,30146.0,29076.0,28763.0,29736.0,29541.0,29572.0,30759.0,27853.0,24491.0,20883.0,18337.0,16061.0,13230.0,10068.0,6792.0,2692.0,1154.0,664.0,278.0,-52.0,,,,,,,,,,
29,2.0,9.0,9.0,9.0,22.0,36.0,52.0,49.0,63.0,95.0,108.0,137.0,142.0,145.0,180.0,202.0,269.0,258.0,342.0,373.0,389.0,426.0,435.0,502.0,480.0,539.0,585.0,623.0,465.0,398.0,453.0,564.0,583.0,1038.0,1212.0,1215.0,1392.0,1525.0,1759.0,1846.0,2035.0,2171.0,2448.0,2624.0,2736.0,2826.0,2930.0,3070.0,3204.0,3569.0,3858.0,4394.0,4818.0,5375.0,5999.0,7681.0,9259.0,9889.0,10939.0,15327.0,18063.0,18575.0,19444.0,18958.0,18590.0,19135.0,18794.0,19373.0,19444.0,19608.0,20262.0,20549.0,21941.0,22147.0,23190.0,23118.0,24840.0,25929.0,26505.0,26670.0,26835.0,26789.0,27822.0,28954.0,30855.0,31567.0,31287.0,29508.0,28170.0,27891.0,28766.0,28516.0,28576.0,27372.0,23714.0,20861.0,17541.0,15011.0,12580.0,9617.0,6185.0,2584.0,911.0,669.0,263.0,-59.0,,,,,,,,,,,
30,2.0,9.0,8.0,8.0,22.0,36.0,52.0,49.0,61.0,95.0,108.0,136.0,142.0,144.0,180.0,200.0,267.0,256.0,339.0,371.0,386.0,426.0,434.0,501.0,474.0,530.0,575.0,613.0,452.0,388.0,446.0,562.0,543.0,1015.0,1190.0,1195.0,1365.0,1485.0,1716.0,1810.0,1993.0,2135.0,2404.0,2592.0,2696.0,2792.0,2880.0,3017.0,3157.0,3534.0,3812.0,4341.0,4743.0,5288.0,5923.0,7568.0,9135.0,9771.0,10788.0,15117.0,17787.0,18151.0,18951.0,18602.0,18240.0,18830.0,18486.0,19048.0,19100.0,19273.0,19895.0,20153.0,21482.0,21702.0,22797.0,22762.0,24453.0,25537.0,26063.0,26135.0,26339.0,26244.0,27246.0,28371.0,30205.0,30887.0,30542.0,28574.0,27317.0,26945.0,27687.0,27446.0,25411.0,23041.0,20259.0,17445.0,14500.0,11779.0,9249.0,5802.0,2362.0,904.0,497.0,246.0,-40.0,,,,,,,,,,,,
31,2.0,9.0,8.0,,22.0,36.0,52.0,49.0,60.0,94.0,107.0,135.0,141.0,144.0,180.0,200.0,266.0,256.0,338.0,369.0,386.0,426.0,433.0,492.0,457.0,521.0,571.0,596.0,437.0,378.0,433.0,517.0,531.0,994.0,1153.0,1167.0,1343.0,1464.0,1685.0,1771.0,1959.0,2092.0,2358.0,2550.0,2649.0,2749.0,2823.0,2968.0,3104.0,3479.0,3758.0,4273.0,4686.0,5233.0,5847.0,7464.0,8995.0,9637.0,10631.0,14851.0,17369.0,17738.0,18617.0,18336.0,18010.0,18569.0,18232.0,18762.0,18760.0,18995.0,19520.0,19769.0,21090.0,21338.0,22492.0,22419.0,24091.0,25157.0,25551.0,25616.0,25792.0,25709.0,26690.0,27803.0,29596.0,30116.0,29495.0,27701.0,26343.0,25892.0,26563.0,24407.0,21467.0,19617.0,17033.0,14301.0,11354.0,8704.0,5653.0,2269.0,824.0,551.0,172.0,-54.0,,,,,,,,,,,,,
32,2.0,9.0,8.0,,22.0,36.0,52.0,49.0,60.0,93.0,107.0,135.0,141.0,144.0,180.0,200.0,265.0,253.0,337.0,368.0,386.0,426.0,431.0,473.0,447.0,517.0,555.0,566.0,420.0,365.0,401.0,506.0,520.0,964.0,1127.0,1137.0,1321.0,1431.0,1653.0,1730.0,1925.0,2054.0,2316.0,2504.0,2590.0,2697.0,2777.0,2922.0,3059.0,3424.0,3681.0,4193.0,4627.0,5159.0,5768.0,7363.0,8877.0,9491.0,10457.0,14362.0,17053.0,17426.0,18374.0,18081.0,17770.0,18284.0,17919.0,18463.0,18449.0,18657.0,19147.0,19374.0,20738.0,21005.0,22139.0,22048.0,23679.0,24627.0,25054.0,25106.0,25248.0,25181.0,26099.0,27162.0,28882.0,29050.0,28560.0,26733.0,25310.0,24794.0,23481.0,20642.0,18191.0,16526.0,13952.0,11185.0,8255.0,5267.0,2261.0,793.0,497.0,224.0,-39.0,,,,,,,,,,,,,,
33,2.0,9.0,8.0,,22.0,36.0,52.0,49.0,60.0,93.0,106.0,135.0,141.0,143.0,180.0,200.0,264.0,253.0,337.0,365.0,383.0,423.0,406.0,468.0,444.0,501.0,530.0,544.0,409.0,337.0,394.0,496.0,501.0,944.0,1110.0,1118.0,1297.0,1404.0,1628.0,1697.0,1884.0,2022.0,2275.0,2448.0,2531.0,2641.0,2740.0,2860.0,3014.0,3372.0,3634.0,4143.0,4554.0,5075.0,5662.0,7257.0,8747.0,9334.0,9994.0,14113.0,16753.0,17166.0,18129.0,17813.0,17571.0,18024.0,17661.0,18197.0,18136.0,18327.0,18849.0,19030.0,20420.0,20673.0,21801.0,21645.0,23142.0,24149.0,24508.0,24565.0,24692.0,24619.0,25516.0,26468.0,27834.0,28139.0,27491.0,25689.0,24169.0,21934.0,19803.0,17574.0,15191.0,13559.0,11007.0,8135.0,5079.0,2145.0,783.0,488.0,199.0,-25.0,,,,,,,,,,,,,,,
34,1.0,9.0,8.0,,22.0,36.0,52.0,49.0,60.0,93.0,106.0,134.0,141.0,143.0,177.0,199.0,262.0,250.0,335.0,365.0,379.0,419.0,400.0,463.0,436.0,479.0,512.0,540.0,373.0,331.0,387.0,485.0,488.0,926.0,1082.0,1099.0,1280.0,1375.0,1598.0,1665.0,1848.0,1981.0,2233.0,2395.0,2487.0,2601.0,2691.0,2812.0,2955.0,3313.0,3593.0,4076.0,4466.0,4996.0,5579.0,7145.0,8597.0,8883.0,9785.0,13833.0,16508.0,16916.0,17910.0,17561.0,17338.0,17765.0,17406.0,17877.0,17852.0,18012.0,18537.0,18726.0,20104.0,20339.0,21415.0,21168.0,22650.0,23600.0,23987.0,24030.0,24171.0,24024.0,24873.0,25467.0,26893.0,27112.0,26412.0,24484.0,21333.0,18422.0,16907.0,14719.0,12450.0,10662.0,7996.0,4970.0,2030.0,730.0,482.0,178.0,-31.0,,,,,,,,,,,,,,,,
